0.214285714285714,0.607954545454545,0.127659574468085,0.020145495243425,0.207865168539326,0.088428013225128,0.347222222222222,0.746875,0.737113402061856,o
0.085714285714286,0.607954545454545,0.127659574468085,0.020145495243425,0.207865168539326,0.088428013225128,0.458333333333333,0.746875,0.716494845360825,o
0.2,0.607954545454545,0.127659574468085,0.020145495243425,0.067415730337079,0.088428013225128,0.361111111111111,0.9125,0.871134020618557,o
0.085714285714286,0.602272727272727,0.127659574468085,0.020145495243425,0.207865168539326,0.088428013225128,0.472222222222222,0.746875,0.716494845360825,o
0.185714285714286,0.653409090909091,0.127659574468085,0.020145495243425,0.067415730337079,0.088428013225128,0.375,0.9125,0.865979381443299,o
0.171428571428571,0.732954545454545,0.127659574468085,0.020145495243425,0.067415730337079,0.088428013225128,0.388888888888889,0.9125,0.865979381443299,o
0.2,0.602272727272727,0.127659574468085,0.020145495243425,0.207865168539326,0.088428013225128,0.347222222222222,0.746875,0.737113402061856,o
0.085714285714286,0.607954545454545,0.127659574468085,0.020145495243425,0.207865168539326,0.088428013225128,0.472222222222222,0.746875,0.716494845360825,o
0.3,1,0.191489361702128,0.020145495243425,0.224719101123595,0.088428013225128,0.305555555555556,0.740625,0.742268041237113,o
0.114285714285714,0.630681818181818,0.127659574468085,0.020145495243425,0.207865168539326,0.088428013225128,0.444444444444444,0.746875,0.721649484536082,o
0.185714285714286,0.602272727272727,0.170212765957447,0.020145495243425,0.247191011235955,0.088428013225128,0.402777777777778,0.7125,0.701030927835051,o
0.4,0.920454545454545,0.234042553191489,0.020145495243425,0.01123595505618,0.088067327923054,0.236111111111111,0.990625,0.958762886597938,o
0.157142857142857,0.602272727272727,0.170212765957447,0.020145495243425,0.247191011235955,0.088428013225128,0.416666666666667,0.7125,0.695876288659794,o
0.157142857142857,0.477272727272727,0.148936170212766,0.024062674874091,0.258426966292135,0.088428013225128,0.416666666666667,0.696875,0.680412371134021,n
0.185714285714286,0.460227272727273,0.276595744680851,0.020145495243425,0.258426966292135,0.087225728884881,0.472222222222222,0.7125,0.685567010309278,n
0.557142857142857,0.494318181818182,0.170212765957447,0.02182428651371,0.01123595505618,0.088428013225128,0.041666666666667,0.98125,0.989690721649485,n
0.014285714285714,0.477272727272727,0.191489361702128,0.020145495243425,0.146067415730337,0.087285843101894,0.583333333333333,0.83125,0.762886597938144,n
0.642857142857143,0.477272727272727,0.276595744680851,0.023503077783996,0.089887640449438,0.08770664262098,0.041666666666667,0.909375,0.927835051546392,n
0.685714285714286,0.477272727272727,0.361702127659574,0.020145495243425,0.129213483146067,0.0892696122633,0.027777777777778,0.871875,0.896907216494845,n
0.071428571428572,0.488636363636364,0.106382978723404,0.020145495243425,0.247191011235955,0.088788698527202,0.458333333333333,0.703125,0.680412371134021,n
0.028571428571429,0.482954545454546,0.723404255319149,0.020145495243425,0.224719101123595,0.088428013225128,0.916666666666667,0.81875,0.690721649484536,n
0.614285714285714,0.477272727272727,0.25531914893617,0.020145495243425,0.02247191011236,0.088428013225128,0.041666666666667,0.978125,0.984536082474227,n
0.271428571428571,0.494318181818182,0.170212765957447,0.020145495243425,0.280898876404494,0.088428013225128,0.333333333333333,0.675,0.680412371134021,n
0.214285714285714,0.477272727272727,0.276595744680851,0.020145495243425,0.269662921348315,0.087646528403968,0.458333333333333,0.70625,0.685567010309278,n
0.057142857142857,0.454545454545455,0.234042553191489,0.020145495243425,0.235955056179775,0.088367899008116,0.569444444444444,0.73125,0.685567010309278,n
0.014285714285714,0.477272727272727,0.148936170212766,0.020145495243425,0.185393258426966,0.090231439735498,0.555555555555556,0.775,0.721649484536082,n
